Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
23.05,26.08333333,660.0,994.1666667,0.004546394,1
23.2,25.7225,547.0,899.75,0.004524195,1
22.7,30.89,433.0,1318.0,0.005277382,1
20.63333333,24.23,398.3333333,537.3333333,0.003638556,1
22.08333333,28.35833333,533.6666667,1207.166667,0.004661954,1
20.79,25.0,419.0,605.4,0.00379152,1
20.79,24.79,440.0,688.5,0.003759479,1
23.29,26.575,546.0,956.75,0.004700948,1
23.98428571,26.37571429,767.0,1172.714286,0.004866244,1
20.84,25.34,433.0,660.75,0.003855324,1
22.7,30.89,433.0,1306.333333,0.005277382,1
23.2,28.718,457.0,1140.0,0.005055339,1
22.575,25.075,433.0,834.5,0.00424454,1
23.7,26.6,475.25,832.0,0.004824104,1
22.6,25.08,424.6,845.4,0.004251886,1
20.5,23.89,419.0,491.0,0.003557659,1
23.2,28.79,446.0,1167.333333,0.005068117,1
22.6,26.79,660.0,1030.166667,0.004543905,1
24.33,25.736,809.8,1129.2,0.004847592,1
22.29,27.48166667,565.8333333,1078.166667,0.004574426,1
22.89,30.79,454.0,1364.2,0.005321616,1
20.89,25.35,429.0,683.0,0.003868813,1
21.236,26.412,442.0,864.4,0.004119143,1
20.79,24.7,421.8,642.4,0.003745748,1
20.772,24.956,419.0,592.0,0.003780588,1
21.2,25.37,470.2,778.4,0.003946818,1
23.29,28.5,467.75,1112.0,0.005044229,1
23.754,26.29,509.0,797.0,0.004783094,1
23.2,28.4175,464.0,1112.75,0.005002016,1
22.9175,30.5,465.25,1328.75,0.005279932,1
23.1,25.5,694.8333333,985.0,0.00445755,1
22.7,31.29,447.0,1401.0,0.005346307,1
22.7,31.0,433.0,1353.25,0.005296334,1
22.29,27.35666667,559.6666667,1060.333333,0.004553467,1
21.2,26.15714286,442.0,837.1666667,0.004070075,1
23.29,25.79,586.5,898.0,0.004561068,1
23.1,29.5,463.0,1219.6,0.005162577,1
21.23,26.49833333,449.0,871.8333333,0.004131165,1
23.39,28.5,471.5,1103.75,0.005075025,1
23.745,26.445,481.5,815.25,0.004808886,1
23.29,25.89,561.0,913.0,0.004578883,1
22.79,30.934,444.0,1363.8,0.005314137,1
23.29,25.79,566.0,900.1428571,0.004561068,1
23.1,29.075,444.0,1175.25,0.005087593,1
20.89,25.0,441.0,730.8,0.00381507,1
21.15,24.9175,449.3333333,750.3333333,0.003864032,1
22.0,26.12,578.8,939.0,0.004269545,1
23.14,28.956,444.0,1169.8,0.005078972,1
20.89,24.89,429.0,716.1666667,0.003798181,1
20.5,24.03333333,413.0,531.3333333,0.003579127,1
20.89,25.2,433.0,639.0,0.003845779,1
22.272,27.5,570.0,1071.0,0.004572451,1
23.33,26.956,538.0,993.6,0.004780483,1
23.0,28.018,429.0,1061.6,0.004871382,1
20.5,24.18,412.2,541.0,0.003601095,1
21.945,26.2225,577.5,934.75,0.004271957,1
20.87,25.16,433.0,632.4,0.003834886,1
22.7,26.2,441.0,941.6,0.004470363,1
23.2,26.0,651.6666667,997.25,0.004573361,1
23.29,28.7,464.0,1104.0,0.005079916,1
21.26,26.56666667,454.0,890.3333333,0.004149571,1
23.29,27.40833333,526.8333333,1027.5,0.004849508,1
22.7,30.9725,433.0,1338.75,0.005291596,1
22.254,27.54,555.6,1074.4,0.004574099,1
22.29,27.55,558.0,1072.25,0.004585884,1
23.39,28.2,451.6,1078.6,0.005021172,1
23.18,28.83,444.0,1156.4,0.005069034,1
21.934,28.29,519.0,1184.8,0.004608157,1
20.625,24.175,414.0,538.5,0.003628373,1
23.29,28.5,464.0,1108.0,0.005044229,1
22.5,27.0,617.0,1040.0,0.00455185,1
22.7225,26.7,432.75,980.75,0.004562569,1
23.01666667,29.96333333,462.3333333,1245.166667,0.005217749,1
22.89,27.6,432.75,1043.6,0.004766045,1
23.754,26.2,488.6,779.0,0.004766594,1
22.1,28.2,550.5,1209.25,0.004640478,1
22.2,27.5,555.0,1094.0,0.004552304,1
21.7,27.912,474.0,1073.4,0.004481152,1
20.92666667,24.79,429.0,709.0,0.003791422,1
21.89,28.37571429,503.0,1183.714286,0.004609734,1
23.29,27.772,496.2,1066.6,0.004914362,1
23.39,28.2225,454.75,1082.0,0.005025211,1
20.7,24.5,419.0,608.75,0.003694578,1
23.29,27.5,519.6666667,1049.0,0.004865854,1
22.73,31.0,433.0,1342.333333,0.005306064,1
23.29,27.14,538.8,1019.8,0.004801664,1
22.525,24.89,426.0,814.25,0.004200151,1
23.025,25.4175,698.25,986.25,0.004422767,1
23.0,28.1,429.0,1086.25,0.004885751,1
21.412,27.272,453.0,985.4,0.00430066,1
22.89,30.79,454.0,1363.166667,0.005321616,1
22.7,31.2675,442.5,1395.333333,0.005342429,1
21.55,27.5,464.0,1034.25,0.004373932,1
22.06,28.35,534.2,1203.0,0.004653899,1
24.1,26.56666667,758.3333333,1191.333333,0.004936203,1
22.39,24.71166667,419.0,773.6,0.004135552,1
21.77714286,28.08571429,499.0,1128.857143,0.00453071,1
22.68,25.772,432.0,902.4,0.004391449,1
22.96333333,30.39,469.0,1327.5,0.005275475,1
22.1,26.1,594.8,937.6,0.004292526,1
21.34,25.79,524.5,814.0,0.004047411,1
21.6,27.456,473.0,1030.0,0.004380361,1
20.89,24.89,443.4,700.0,0.003798181,1
22.865,30.84,444.0,1372.25,0.005322195,1
22.79,30.89,444.0,1367.25,0.005306513,1
20.7,24.79,405.0,587.25,0.003738573,1
20.39,23.7,398.3333333,507.0,0.003505185,1
22.89,30.85666667,454.0,1377.333333,0.005333238,1
22.7,26.0,439.0,918.25,0.004435995,1
21.2225,25.34,475.75,774.75,0.003947603,1
22.7,31.1,433.0,1356.0,0.005313565,1
22.7225,26.6,650.75,1021.25,0.004545356,1
22.79,26.6,651.0,1022.5,0.004564138,1
23.1,29.62,469.0,1219.8,0.005183753,1
22.89,30.89,444.0,1376.0,0.005339048,1
24.2,25.89,787.0,1153.25,0.004838673,1
21.11666667,25.2,458.0,728.6666667,0.003900074,1
23.718,26.29,578.4,760.4,0.004772661,1
21.912,28.37,518.0,1170.6,0.004615038,1
22.7,26.7,654.2,1020.4,0.0045563,1
23.14,28.79,451.6,1159.6,0.005049618,1
23.39,28.32333333,464.0,1086.0,0.00504331,1
22.87333333,27.68333333,439.0,1064.166667,0.004775684,1
21.7,27.912,483.0,1077.6,0.004481152,1
22.956,26.39,664.6,1011.0,0.00457395,1
22.66,30.83,433.0,1306.5,0.005254168,1
22.89,27.956,432.0,1079.2,0.004827998,1
23.31,25.6,719.2,1031.0,0.004532732,1
20.55,24.39,416.6666667,573.1666667,0.003643841,1
22.2,27.54,538.6,1093.2,0.004558974,1
22.2,27.5,547.0,1093.25,0.004552304,1
21.29,26.79,454.0,910.25,0.004192449,1
22.6,30.254,424.6,1229.8,0.005136293,1
20.6,24.2,0.0,459.5,0.003626521,0
21.1,23.5,0.0,524.5,0.003631695,0
21.29,23.89,0.0,584.5,0.003735893,0
20.6,22.2675,0.0,451.5,0.00333537,0
20.7,22.365,0.0,452.25,0.003370877,0
20.5,22.34,0.0,433.8,0.003325601,0
20.9725,23.29,0.0,504.5,0.003570804,0
21.0,23.29,0.0,506.5,0.00357688,0
20.7,25.1,0.0,495.3333333,0.003785608,0
23.2,25.55,171.0,918.0,0.004493635,0
20.7,25.1,0.0,502.0,0.003785608,0
20.89,22.956,0.0,485.2,0.003501394,0
20.5,22.34,0.0,442.75,0.003325601,0
21.0,25.89,0.0,596.0,0.003978743,0
20.89,25.79,0.0,580.75,0.003936389,0
20.7,24.5,0.0,469.0,0.003694578,0
20.5,24.1,0.0,464.0,0.003589112,0
20.79,25.0,0.0,529.75,0.00379152,0
20.7,24.7675,0.0,485.0,0.003735159,0
20.2225,22.815,0.0,438.25,0.003338659,0
20.718,25.1,0.0,512.4,0.003789834,0
20.29,22.7,0.0,437.25,0.003335705,0
20.39,22.46333333,0.0,433.0,0.003321308,0
21.5,28.1,0.0,845.0,0.004456289,0
22.2,26.0,608.25,946.0,0.004302279,0
20.2,22.89,0.0,439.25,0.00334501,0
20.55,22.29,0.0,451.0,0.003328425,0
21.5,28.23,0.0,859.6666667,0.004477053,0
20.5,24.0,0.0,461.4,0.003574134,0
20.39,22.5,0.0,436.6666667,0.003326758,0
20.7,25.1,0.0,495.8,0.003785608,0
21.0,25.35666667,444.0,715.5,0.003896267,0
20.675,24.4725,0.0,465.75,0.003684692,0
21.7,24.29,0.0,664.75,0.003896013,0
20.89,25.7,0.0,584.0,0.003922566,0
21.2,27.575,0.0,749.75,0.004292217,0
21.23,23.82333333,0.0,585.0,0.003711637,0
20.575,22.1,0.0,443.0,0.003305022,0
21.5,24.1,0.0,620.6666667,0.003818048,0
20.6,24.2,0.0,467.6666667,0.003626521,0
20.6,22.2,0.0,446.25,0.003325206,0
20.7,24.6,0.0,475.8,0.003709748,0
20.96333333,25.89,0.0,596.0,0.003969727,0
21.1,23.4725,0.0,547.0,0.00362742,0
20.89,24.92666667,0.0,543.0,0.003803811,0
20.6,24.39,0.0,459.75,0.003655161,0
20.7225,22.6,0.0,461.75,0.003411242,0
20.39,22.445,0.0,435.5,0.003318583,0
20.29,22.79,0.0,431.6666667,0.003349002,0
21.9175,29.29,0.0,1050.75,0.004767456,0
22.5,25.0,419.0,824.0,0.004212392,0
20.89,23.2,0.0,509.6666667,0.003538822,0
23.2,25.53333333,634.0,922.1666667,0.004490683,0
20.89,25.6,0.0,576.5,0.003907207,0
22.32333333,25.0,0.0,779.3333333,0.004167082,0
20.7,25.0,0.0,490.0,0.003770435,0
21.1,23.5,0.0,541.25,0.003631695,0
20.6,22.14,0.0,448.2,0.003316171,0
21.1,26.6,0.0,653.25,0.004113938,0
20.675,22.22,0.0,454.0,0.003343722,0
20.6,24.2,0.0,465.75,0.003626521,0
20.625,24.315,0.0,459.25,0.003649509,0
22.5,30.1,0.0,1191.5,0.005078737,0
20.85,24.956,0.0,547.6,0.003798896,0
20.89,23.1,0.0,495.6666667,0.003523482,0
20.89,25.2675,0.0,564.5,0.003856144,0
20.5,22.39,0.0,445.75,0.003333084,0
20.7675,25.0,0.0,513.75,0.003786239,0
20.39,22.5,0.0,432.5,0.003326758,0
20.6,24.2,0.0,463.5,0.003626521,0
20.7,25.1,0.0,509.0,0.003785608,0
21.34,27.79,0.0,802.0,0.004363488,0
20.46333333,22.46333333,0.0,437.0,0.003336461,0
21.06666667,26.46333333,0.0,643.0,0.004084235,0
20.7,25.0,0.0,493.0,0.003770435,0
20.96333333,25.7,0.0,583.3333333,0.00394041,0
21.16666667,23.7,0.0,563.5,0.003677899,0
20.6,24.2,0.0,460.5,0.003626521,0
22.365,24.9725,0.0,780.75,0.004173103,0
20.9175,25.745,0.0,585.0,0.003936172,0
21.58,28.35,0.0,887.4,0.004518455,0
22.23,24.79333333,0.0,763.25,0.004108841,0
20.9175,23.1,0.0,490.0,0.003529482,0
20.39,22.5,0.0,431.8,0.003326758,0
20.7,24.6,0.0,479.3333333,0.003709748,0
20.68,25.12,0.0,508.0,0.003783949,0
20.29,22.6,0.0,434.25,0.003320932,0
21.89,29.2,0.0,1032.333333,0.004744663,0
20.89,25.6,0.0,572.75,0.003907207,0
21.075,26.39,0.0,640.75,0.004074943,0
21.1,23.39,0.0,519.75,0.003614596,0
20.39,22.5,0.0,433.6666667,0.003326758,0
20.575,22.125,0.0,446.0,0.00330878,0
21.215,25.29166667,462.3333333,773.8333333,0.003938201,0
20.6,24.02,0.0,467.8,0.00359939,0
20.7,22.315,0.0,456.6666667,0.0033633,0
20.29,22.79,0.0,432.0,0.003349002,0
20.625,24.4175,0.0,457.5,0.003664984,0
20.6,24.1,414.6,514.6,0.003611448,0
22.575,30.05,0.0,1204.75,0.005093574,0
21.1,23.5,0.0,533.3333333,0.003631695,0
20.89,25.218,0.0,563.4,0.003848543,0
20.87,24.978,0.0,543.8,0.003806976,0
21.34,23.9725,0.0,604.5,0.003760453,0
20.39,22.7,0.0,435.8,0.003356489,0
20.456,23.85,0.0,472.5,0.003541982,0
21.1,23.33,0.0,524.6,0.003605271,0
20.7,22.5,0.0,459.75,0.003391335,0
23.2,25.5,171.0,907.0,0.004484778,0
21.2,27.2675,0.0,729.25,0.004244027,0
20.5,22.434,0.0,434.6,0.00333967,0
23.2,25.6,176.0,933.2,0.004502493,0
22.54,25.16,427.4,853.6,0.004249921,0
21.5,24.1,0.0,617.0,0.003818048,0
20.6,22.2,0.0,446.75,0.003325206,0
20.89,25.37,0.0,570.2,0.003871885,0
20.575,24.2,0.0,460.75,0.003620902,0
21.6,24.2,0.0,654.8,0.003857673,0
20.5,22.365,0.0,442.25,0.003329343,0
20.39,22.5,0.0,436.75,0.003326758,0
22.5,25.04,421.8,826.4,0.004219178,0
20.865,24.9725,0.0,545.25,0.003804955,0
21.5,28.29,0.0,863.5,0.004486638,0
21.0,26.0,0.0,601.0,0.003995756,0
23.2,25.65,638.0,938.25,0.00451135,0
22.39,25.0,0.0,805.5,0.00418413,0
20.26,22.66666667,0.0,433.3333333,0.003324577,0
21.0,26.1,0.0,611.0,0.004011223,0
20.79,25.0,0.0,528.75,0.00379152,0
20.39,22.5,0.0,440.75,0.003326758,0
20.84,24.92,0.0,553.0,0.003791034,0
20.7225,22.445,0.0,461.5,0.003387718,0
21.13333333,23.5,0.0,528.0,0.00363918,0
20.625,24.4175,0.0,463.5,0.003664984,0
20.35666667,22.7,0.0,445.0,0.003349549,0
22.5,24.85666667,419.0,802.3333333,0.004188079,0
20.56666667,22.2,0.0,455.0,0.003318341,0
20.7,24.66666667,0.0,485.6666667,0.003719861,0
20.2225,22.815,0.0,433.25,0.003338659,0
20.7,22.29,0.0,454.0,0.003359512,0
20.7,24.5,0.0,470.25,0.003694578,0
20.89,22.79,0.0,479.1666667,0.003475933,0
20.89,25.0,0.0,554.0,0.00381507,0
21.89,24.5,0.0,694.75,0.003976085,0
20.63333333,24.06666667,0.0,465.0,0.003613886,0
20.7225,22.6,0.0,464.75,0.003411242,0
21.218,23.81,0.0,579.4,0.0037068,0
21.1,23.39,0.0,523.0,0.003614596,0
20.58,22.218,0.0,443.2,0.003323793,0
21.03333333,26.32333333,0.0,628.6666667,0.004054121,0
20.6,24.39,0.0,465.0,0.003655161,0
21.79,28.89,0.0,989.0,0.004665118,0
20.89,25.7,0.0,579.3333333,0.003922566,0
20.39,22.5,0.0,438.25,0.003326758,0
20.5,22.29,0.0,452.3333333,0.003318119,0
20.89,25.0,0.0,542.75,0.00381507,0
20.52,24.1,0.0,469.8,0.00359357,0
20.39,22.5,0.0,433.5,0.003326758,0
20.7,24.5,0.0,464.8,0.003694578,0
20.39,22.5,0.0,440.6666667,0.003326758,0
20.89,25.29,0.0,566.75,0.003859599,0
20.89,23.0,0.0,490.0,0.003508143,0
20.5,22.29,0.0,439.75,0.003318119,0
21.2,26.85666667,0.0,695.3333333,0.004179653,0
20.7,24.79,0.0,483.5,0.003738573,0
20.39,22.675,0.0,433.0,0.003352773,0
20.7,24.65,0.0,481.5,0.003717333,0
22.2,24.79,0.0,752.3333333,0.004100737,0
21.6,24.2225,0.0,653.75,0.003861282,0
20.89,24.9725,0.0,547.25,0.003810848,0
20.39,22.5,0.0,436.5,0.003326758,0
21.89,29.2,0.0,1030.8,0.004744663,0
20.82333333,24.92666667,0.0,533.6666667,0.003788143,0
20.9725,25.815,0.0,597.5,0.0039604,0
20.89,23.2,0.0,494.25,0.003538822,0
20.65,25.05,0.0,491.75,0.003766328,0
21.15,26.79,0.0,682.5,0.004156346,0
20.39,22.7,0.0,437.75,0.003356489,0
20.7,24.5,0.0,468.6666667,0.003694578,0
20.7,25.1,0.0,511.25,0.003785608,0
20.434,22.412,0.0,435.4,0.003322741,0
20.39,22.5,0.0,434.0,0.003326758,0
20.945,22.89,0.0,484.0,0.003503168,0
20.55,22.29,0.0,448.0,0.003328425,0
22.2,24.736,0.0,757.0,0.004091746,0
20.89,22.865,0.0,470.75,0.003487436,0
20.7,24.5,0.0,461.5,0.003694578,0
20.6,22.2,0.0,450.0,0.003325206,0
21.245,27.745,0.0,770.75,0.004330888,0
23.18571429,25.52857143,268.7142857,899.2857143,0.004485936,0
21.1,23.365,0.0,519.5,0.003610711,0
20.525,24.1,0.0,465.5,0.003594685,0
21.0,25.934,0.0,600.4,0.003985548,0
20.39,22.5,0.0,431.5,0.003326758,0
20.79,24.92666667,0.0,538.6666667,0.003780331,0
20.89,25.0,0.0,556.8,0.00381507,0
20.39,23.7,0.0,472.0,0.003505185,0
20.39,22.7,0.0,437.6666667,0.003356489,0
20.7,25.125,0.0,502.25,0.003789402,0
22.456,24.83,419.0,807.8,0.004172308,0
20.29,22.7,0.0,436.5,0.003335705,0
20.7,24.6,0.0,475.6666667,0.003709748,0
20.42666667,22.32333333,0.0,437.3333333,0.00330802,0
20.2,22.79,0.0,432.0,0.003330319,0
20.7,24.66,0.0,481.75,0.00371885,0
20.81,22.62,0.0,467.4,0.003432825,0
20.89,23.1,0.0,501.5,0.003523482,0
22.4175,24.7225,419.0,789.75,0.004144348,0
20.79,24.96333333,0.0,529.3333333,0.003785925,0
21.365,23.89,0.0,602.0,0.003753216,0
20.6,22.2,0.0,446.0,0.003325206,0
21.218,27.718,0.0,769.0,0.004319433,0
21.6,28.675,0.0,934.5,0.004576272,0
20.79,25.0,0.0,531.75,0.00379152,0
20.5,22.29,0.0,440.75,0.003318119,0
22.254,24.85,0.0,766.5,0.004124357,0
20.87,24.978,0.0,537.2,0.003806976,0
21.2,23.79,0.0,581.6666667,0.003699555,0
23.29,25.89,173.2,993.4,0.004578883,0
21.0,23.29,0.0,509.75,0.00357688,0
20.79,25.0,0.0,534.0,0.00379152,0
21.0,26.125,0.0,614.75,0.00401509,0
20.89,22.945,0.0,485.25,0.003499707,0
20.89,24.978,0.0,545.6,0.003811692,0
21.075,26.4175,0.0,633.75,0.004079217,0
21.1,23.434,0.0,524.8,0.003621436,0
22.29,25.96333333,606.6666667,950.3333333,0.004319939,0
20.39,22.5,0.0,431.3333333,0.003326758,0
20.7,25.1,0.0,498.75,0.003785608,0
20.7,24.84,0.0,480.25,0.003746158,0
20.79,22.64,0.0,466.8,0.003431626,0
21.29,27.85,0.0,803.8,0.004359494,0
21.5,28.075,0.0,842.0,0.004452296,0
20.7,25.1,0.0,501.25,0.003785608,0
20.745,22.39,0.0,457.5,0.003384084,0
20.5,22.39,0.0,435.3333333,0.003333084,0
20.39,22.5,0.0,436.25,0.003326758,0
20.6,22.13333333,0.0,445.0,0.003315167,0
20.73,25.06666667,0.0,509.75,0.003787586,0
20.7,24.6,0.0,471.0,0.003709748,0
21.2,27.245,0.0,716.75,0.004240501,0
20.675,24.4725,0.0,464.5,0.003684692,0
20.7675,22.5,0.0,463.0,0.003405542,0
20.7,24.5,0.0,475.75,0.003694578,0
20.675,22.2675,0.0,452.0,0.003350909,0
20.56,22.2,0.0,447.8,0.00331697,0
20.39,22.5,0.0,435.0,0.003326758,0
21.1,23.6,0.0,545.75,0.003647239,0
20.89,22.7,0.0,471.0,0.00346213,0
20.6,22.2,0.0,448.75,0.003325206,0
20.42666667,23.82333333,0.0,473.0,0.003531562,0
20.525,24.1,0.0,464.75,0.003594685,0
20.5,22.39,0.0,437.25,0.003333084,0
20.625,22.2225,0.0,449.75,0.003333756,0
20.34,22.575,0.0,435.75,0.003327559,0
20.5,22.39,0.0,439.0,0.003333084,0
20.6,22.2,0.0,449.3333333,0.003325206,0
21.2,27.1,0.0,703.6666667,0.004217779,0
20.89,24.89,0.0,547.25,0.003798181,0
21.16666667,24.85833333,444.0,745.5,0.00385877,0
23.2,25.5,629.0,899.0,0.004484778,0
20.6,22.1,0.0,446.3333333,0.003310148,0
20.945,25.79,0.0,585.0,0.003949813,0
20.6,22.2225,0.0,451.0,0.003328594,0
20.5,22.29,0.0,439.3333333,0.003318119,0
21.2,27.7,0.0,765.25,0.004311809,0
20.39,22.68,0.0,433.8,0.003353516,0
20.32333333,22.6,0.0,436.0,0.003327817,0
20.7,24.79,0.0,481.0,0.003738573,0
20.5,24.15,0.0,466.75,0.003596602,0
20.6,24.34,0.0,461.5,0.003647623,0
20.6,22.2225,0.0,450.0,0.003328594,0
20.4725,23.89,0.0,464.75,0.003551592,0
20.745,22.55,0.0,459.5,0.003408399,0
20.6,22.2,0.0,445.0,0.003325206,0
20.7,22.29,0.0,457.5,0.003359512,0
20.56666667,22.2,0.0,449.0,0.003318341,0
22.5,25.0,419.0,819.6,0.004212392,0
20.6,24.39,0.0,464.5,0.003655161,0
20.478,22.37,0.0,435.6,0.003325549,0
23.29,25.89,193.0,990.1666667,0.004578883,0
20.29,22.7225,0.0,436.0,0.003339029,0
20.5,22.29,0.0,440.25,0.003318119,0
20.7,24.6,0.0,476.75,0.003709748,0
20.5,22.35666667,0.0,433.3333333,0.003328096,0
20.575,22.2,0.0,448.25,0.003320056,0
21.254,23.85,0.0,587.2,0.003721325,0
20.56666667,22.23,0.0,447.0,0.00332285,0
20.6,24.2,0.0,456.0,0.003626521,0
20.5,22.315,0.0,437.0,0.00332186,0
20.5,22.29,0.0,436.5,0.003318119,0
20.29,22.79,0.0,440.0,0.003349002,0
20.6,24.175,407.5,522.25,0.003622752,0
21.7225,28.89,0.0,983.0,0.00464577,0
20.89,25.5,0.0,573.5,0.003891849,0
21.2,27.2,0.0,712.25,0.004233449,0
20.5,22.29,0.0,438.25,0.003318119,0
20.7,25.1,0.0,509.0,0.003785608,0
21.125,23.5,0.0,540.75,0.003637308,0
21.2,27.7,0.0,764.0,0.004311809,0
21.16666667,26.79,0.0,682.3333333,0.00416063,0
20.6,24.1,0.0,467.75,0.003611448,0
20.7,24.98166667,0.0,484.8333333,0.003767653,0
20.7225,22.365,0.0,456.25,0.003375578,0
20.58,22.2,0.0,444.4,0.003321086,0
21.29,23.89,0.0,586.6666667,0.003735893,0
20.6,24.39,0.0,464.75,0.003655161,0
20.39,22.5,0.0,435.5,0.003326758,0
21.0,25.89,0.0,604.3333333,0.003978743,0
20.7,24.6,0.0,468.0,0.003709748,0
20.29,22.7,0.0,436.5,0.003335705,0
21.05,26.39,0.0,634.75,0.004068648,0
20.772,22.6,0.0,461.4,0.003421714,0
20.89,25.0,0.0,558.25,0.00381507,0
21.53333333,28.29,0.0,871.3333333,0.00449587,0
20.745,24.79,0.0,481.5,0.003749013,0
21.64,24.236,0.0,658.2,0.003872972,0
20.89,25.2,0.0,558.3333333,0.003845779,0
20.218,22.81,0.0,431.4,0.00333699,0
21.7,28.865,0.0,961.75,0.004635292,0
20.575,22.2675,0.0,443.75,0.003330205,0
20.79,25.0,0.0,532.0,0.00379152,0
20.89,25.2,0.0,564.25,0.003845779,0
22.025,29.525,0.0,1085.75,0.004837873,0
20.6,22.254,0.0,453.2,0.003333337,0
20.55,22.2675,0.0,453.75,0.003325047,0
21.025,23.29,0.0,516.5,0.003582412,0
20.55,24.2,0.0,463.0,0.00361529,0
20.6,24.2,0.0,459.25,0.003626521,0
23.254,25.85,184.0,983.6,0.004561753,0
21.315,23.89,0.0,597.5,0.00374166,0
21.29,27.79,0.0,806.0,0.004350036,0
21.7,28.89,0.0,976.75,0.004639337,0
21.5,24.2,0.0,636.3333333,0.003833988,0
23.272,25.87,184.0,998.6,0.004570312,0
21.89,29.16,0.0,1021.2,0.004738114,0
20.79,24.89,0.0,520.3333333,0.003774736,0
20.7,25.1,0.0,508.5,0.003785608,0
20.575,22.2,0.0,443.5,0.003320056,0
20.62,24.412,0.0,467.6,0.003663017,0
20.89,23.254,0.0,504.0,0.003547106,0
20.6,24.2,0.0,466.0,0.003626521,0
20.42666667,23.73,56.33333333,471.6666667,0.003517648,0
20.5,22.39,0.0,438.6666667,0.003333084,0
20.39,22.5,0.0,438.0,0.003326758,0
20.39,22.5,0.0,434.6666667,0.003326758,0
20.2,22.79,0.0,439.0,0.003330319,0
20.4175,22.3925,0.0,430.75,0.003316436,0
21.5,24.125,0.0,621.5,0.003822033,0
20.65,25.075,0.0,498.5,0.00377011,0
20.865,22.7675,0.0,475.0,0.003467115,0
21.075,26.4175,0.0,636.75,0.004079217,0
20.5,22.35666667,0.0,436.6666667,0.003328096,0
20.7,24.53333333,0.0,469.0,0.003699635,0
20.56666667,22.2,0.0,445.0,0.003318341,0
20.7,24.96333333,0.0,493.0,0.003764871,0
20.52,24.2,0.0,464.0,0.003608567,0
20.89,25.0,0.0,549.3333333,0.00381507,0
20.2,22.89,0.0,440.6666667,0.00334501,0
20.7,24.6,0.0,480.25,0.003709748,0
21.1,23.5,0.0,537.25,0.003631695,0
20.6,24.1,0.0,467.5,0.003611448,0
20.87,25.58,0.0,577.2,0.003899304,0
20.7,24.79,0.0,480.6,0.003738573,0
20.7,24.6,0.0,478.5,0.003709748,0
20.865,25.2675,0.0,566.0,0.003850181,0
20.89,25.0,0.0,549.75,0.00381507,0
20.7,25.1,0.0,492.3333333,0.003785608,0
20.6,22.2,0.0,451.0,0.003325206,0
20.912,23.0,0.0,490.2,0.003512921,0
21.29,27.79,0.0,782.0,0.004350036,0
22.1,24.7,0.0,727.0,0.004060772,0
20.6,24.2,0.0,466.2,0.003626521,0
21.2,27.34,0.0,736.25,0.004255388,0
20.56666667,22.1,0.0,446.0,0.003303314,0
20.5,22.315,0.0,427.5,0.00332186,0
20.2675,22.7,0.0,434.5,0.003331045,0
20.5,22.35666667,0.0,442.3333333,0.003328096,0
20.79,25.0,0.0,532.0,0.00379152,0
20.89,25.1,0.0,558.0,0.003830424,0
20.29,22.7,0.0,431.75,0.003335705,0
20.7,22.5,0.0,461.5,0.003391335,0
20.7,24.5,0.0,463.75,0.003694578,0
21.5,28.2675,0.0,865.25,0.004483043,0
20.245,22.815,0.0,435.0,0.003343332,0
20.89,25.39,0.0,572.75,0.003874956,0
21.0,26.29,0.0,632.0,0.004040614,0
20.445,22.34,0.0,434.25,0.003314272,0
21.79,24.39,0.0,689.0,0.003933868,0
20.772,25.0,0.0,516.4,0.003787295,0
20.89,23.26,0.0,499.3333333,0.003548027,0
20.29,22.79,0.0,435.75,0.003349002,0
21.0,23.26,0.0,514.3333333,0.003572246,0
20.84,24.945,0.0,537.25,0.003794861,0
20.7225,22.34,0.0,451.25,0.003371784,0
20.575,22.2,0.0,443.25,0.003320056,0
20.79,24.89,0.0,537.5,0.003774736,0
20.9725,23.29,0.0,509.0,0.003570804,0
20.745,22.5,0.0,460.75,0.003400801,0
20.7,25.0,0.0,491.0,0.003770435,0
21.7,28.89,0.0,970.3333333,0.004639337,0
21.0,25.412,444.0,721.4,0.003904823,0
20.29,22.65,0.0,432.75,0.003328319,0
21.025,26.315,0.0,629.5,0.004050741,0
20.53333333,24.2,0.0,459.3333333,0.003611554,0
20.5,22.42666667,0.0,436.6666667,0.003338572,0
20.56,24.2,0.0,462.4,0.003617534,0
20.865,24.8925,0.0,545.5,0.003792691,0
20.39,22.7,0.0,434.0,0.003356489,0
20.365,22.5,0.0,434.25,0.003321598,0
20.4725,22.3925,0.0,438.25,0.003327776,0
20.5,22.478,0.0,430.8,0.003346255,0
20.39,22.5,0.0,434.8,0.003326758,0
21.2,27.5,0.0,747.0,0.004280463,0
20.66666667,24.46333333,0.0,467.0,0.003681402,0
20.89,22.89,0.0,480.25,0.003491271,0
20.29,22.7,0.0,436.0,0.003335705,0
20.39,22.5,0.0,431.5,0.003326758,0
22.1,24.7,0.0,746.25,0.004060772,0
21.6,28.29,0.0,885.3333333,0.004514384,0
20.934,22.934,0.0,488.0,0.003507553,0
20.29,22.7,0.0,437.75,0.003335705,0
23.215,25.68333333,169.6666667,952.5,0.004521382,0
20.39,22.5,0.0,436.5,0.003326758,0
20.5,22.39,0.0,431.75,0.003333084,0
20.6,24.0,0.0,466.3333333,0.003596376,0
